generated_scenario;speed (km/s);composition;distance (km);weight (g);angle (degrees)
8515;51;STONE_IRON;510;20001;1
8516;51;STONE_IRON;510;20001;15
8517;51;STONE_IRON;510;20001;30
8518;51;STONE_IRON;510;30000;1
8519;51;STONE_IRON;510;30000;15
8520;51;STONE_IRON;510;30000;30
8521;51;STONE_IRON;510;40000;1
8522;51;STONE_IRON;510;40000;15
8523;51;STONE_IRON;510;40000;30
8524;51;STONE_IRON;1000;20001;1
8525;51;STONE_IRON;1000;20001;15
8526;51;STONE_IRON;1000;20001;30
8527;51;STONE_IRON;1000;30000;1
8528;51;STONE_IRON;1000;30000;15
8529;51;STONE_IRON;1000;30000;30
8530;51;STONE_IRON;1000;40000;1
8531;51;STONE_IRON;1000;40000;15
8532;51;STONE_IRON;1000;40000;30
8533;51;STONE_IRON;20;20001;31
8534;51;STONE_IRON;20;20001;45
8535;51;STONE_IRON;20;20001;60
8536;51;STONE_IRON;20;30000;31
8537;51;STONE_IRON;20;30000;45
8538;51;STONE_IRON;20;30000;60
8539;51;STONE_IRON;20;40000;31
8540;51;STONE_IRON;20;40000;45
8541;51;STONE_IRON;20;40000;60
8542;51;STONE_IRON;510;20001;31
8543;51;STONE_IRON;510;20001;45
8544;51;STONE_IRON;510;20001;60
8545;51;STONE_IRON;510;30000;31
8546;51;STONE_IRON;510;30000;45
8547;51;STONE_IRON;510;30000;60
8548;51;STONE_IRON;510;40000;31
8549;51;STONE_IRON;510;40000;45
8550;51;STONE_IRON;510;40000;60
8551;51;STONE_IRON;1000;20001;31
8552;51;STONE_IRON;1000;20001;45
8553;51;STONE_IRON;1000;20001;60
8554;51;STONE_IRON;1000;30000;31
8555;51;STONE_IRON;1000;30000;45
8556;51;STONE_IRON;1000;30000;60
8557;51;STONE_IRON;1000;40000;31
8558;51;STONE_IRON;1000;40000;45
8559;51;STONE_IRON;1000;40000;60
8560;51;STONE_IRON;20;20001;61
8561;51;STONE_IRON;20;20001;75
8562;51;STONE_IRON;20;20001;90
8563;51;STONE_IRON;20;30000;61
8564;51;STONE_IRON;20;30000;75
8565;51;STONE_IRON;20;30000;90
8566;51;STONE_IRON;20;40000;61
8567;51;STONE_IRON;20;40000;75
8568;51;STONE_IRON;20;40000;90
8569;51;STONE_IRON;510;20001;61
8570;51;STONE_IRON;510;20001;75
8571;51;STONE_IRON;510;20001;90
8572;51;STONE_IRON;510;30000;61
8573;51;STONE_IRON;510;30000;75
8574;51;STONE_IRON;510;30000;90
8575;51;STONE_IRON;510;40000;61
8576;51;STONE_IRON;510;40000;75
8577;51;STONE_IRON;510;40000;90
8578;51;STONE_IRON;1000;20001;61
8579;51;STONE_IRON;1000;20001;75
8580;51;STONE_IRON;1000;20001;90
8581;51;STONE_IRON;1000;30000;61
8582;51;STONE_IRON;1000;30000;75
8583;51;STONE_IRON;1000;30000;90
8584;51;STONE_IRON;1000;40000;61
8585;51;STONE_IRON;1000;40000;75
8586;51;STONE_IRON;1000;40000;90
8587;51;STONE_IRON;20;40001;1
8588;51;STONE_IRON;20;40001;15
8589;51;STONE_IRON;20;40001;30
8590;51;STONE_IRON;20;50000;1
8591;51;STONE_IRON;20;50000;15
8592;51;STONE_IRON;20;50000;30
8593;51;STONE_IRON;20;60000;1
8594;51;STONE_IRON;20;60000;15
8595;51;STONE_IRON;20;60000;30
8596;51;STONE_IRON;510;40001;1
8597;51;STONE_IRON;510;40001;15
8598;51;STONE_IRON;510;40001;30
8599;51;STONE_IRON;510;50000;1
8600;51;STONE_IRON;510;50000;15
8601;51;STONE_IRON;510;50000;30
8602;51;STONE_IRON;510;60000;1
8603;51;STONE_IRON;510;60000;15
8604;51;STONE_IRON;510;60000;30
8605;51;STONE_IRON;1000;40001;1
8606;51;STONE_IRON;1000;40001;15
8607;51;STONE_IRON;1000;40001;30
8608;51;STONE_IRON;1000;50000;1
8609;51;STONE_IRON;1000;50000;15
8610;51;STONE_IRON;1000;50000;30
8611;51;STONE_IRON;1000;60000;1
8612;51;STONE_IRON;1000;60000;15
8613;51;STONE_IRON;1000;60000;30
8614;51;STONE_IRON;20;40001;31
8615;51;STONE_IRON;20;40001;45
8616;51;STONE_IRON;20;40001;60
8617;51;STONE_IRON;20;50000;31
8618;51;STONE_IRON;20;50000;45
8619;51;STONE_IRON;20;50000;60
8620;51;STONE_IRON;20;60000;31
8621;51;STONE_IRON;20;60000;45
8622;51;STONE_IRON;20;60000;60
8623;51;STONE_IRON;510;40001;31
8624;51;STONE_IRON;510;40001;45
8625;51;STONE_IRON;510;40001;60
8626;51;STONE_IRON;510;50000;31
8627;51;STONE_IRON;510;50000;45
8628;51;STONE_IRON;510;50000;60
8629;51;STONE_IRON;510;60000;31
8630;51;STONE_IRON;510;60000;45
8631;51;STONE_IRON;510;60000;60
8632;51;STONE_IRON;1000;40001;31
8633;51;STONE_IRON;1000;40001;45
8634;51;STONE_IRON;1000;40001;60
8635;51;STONE_IRON;1000;50000;31
8636;51;STONE_IRON;1000;50000;45
8637;51;STONE_IRON;1000;50000;60
8638;51;STONE_IRON;1000;60000;31
8639;51;STONE_IRON;1000;60000;45
8640;51;STONE_IRON;1000;60000;60
8641;51;STONE_IRON;20;40001;61
8642;51;STONE_IRON;20;40001;75
8643;51;STONE_IRON;20;40001;90
8644;51;STONE_IRON;20;50000;61
8645;51;STONE_IRON;20;50000;75
8646;51;STONE_IRON;20;50000;90
8647;51;STONE_IRON;20;60000;61
8648;51;STONE_IRON;20;60000;75
8649;51;STONE_IRON;20;60000;90
8650;51;STONE_IRON;510;40001;61
8651;51;STONE_IRON;510;40001;75
8652;51;STONE_IRON;510;40001;90
8653;51;STONE_IRON;510;50000;61
8654;51;STONE_IRON;510;50000;75
8655;51;STONE_IRON;510;50000;90
8656;51;STONE_IRON;510;60000;61
8657;51;STONE_IRON;510;60000;75
8658;51;STONE_IRON;510;60000;90
8659;51;STONE_IRON;1000;40001;61
8660;51;STONE_IRON;1000;40001;75
8661;51;STONE_IRON;1000;40001;90
8662;51;STONE_IRON;1000;50000;61
8663;51;STONE_IRON;1000;50000;75
8664;51;STONE_IRON;1000;50000;90
8665;51;STONE_IRON;1000;60000;61
8666;51;STONE_IRON;1000;60000;75
8667;51;STONE_IRON;1000;60000;90
8668;51;STONE_IRON;1001;1;1
8669;51;STONE_IRON;1001;1;15
8670;51;STONE_IRON;1001;1;30
8671;51;STONE_IRON;1001;10000;1
8672;51;STONE_IRON;1001;10000;15
8673;51;STONE_IRON;1001;10000;30
8674;51;STONE_IRON;1001;20000;1
8675;51;STONE_IRON;1001;20000;15
8676;51;STONE_IRON;1001;20000;30
8677;51;STONE_IRON;2500;1;1
8678;51;STONE_IRON;2500;1;15
8679;51;STONE_IRON;2500;1;30
8680;51;STONE_IRON;2500;10000;1
8681;51;STONE_IRON;2500;10000;15
8682;51;STONE_IRON;2500;10000;30
8683;51;STONE_IRON;2500;20000;1
8684;51;STONE_IRON;2500;20000;15
8685;51;STONE_IRON;2500;20000;30
8686;51;STONE_IRON;4000;1;1
8687;51;STONE_IRON;4000;1;15
8688;51;STONE_IRON;4000;1;30
8689;51;STONE_IRON;4000;10000;1
8690;51;STONE_IRON;4000;10000;15
8691;51;STONE_IRON;4000;10000;30
8692;51;STONE_IRON;4000;20000;1
8693;51;STONE_IRON;4000;20000;15
8694;51;STONE_IRON;4000;20000;30
8695;51;STONE_IRON;1001;1;31
8696;51;STONE_IRON;1001;1;45
8697;51;STONE_IRON;1001;1;60
8698;51;STONE_IRON;1001;10000;31
8699;51;STONE_IRON;1001;10000;45
8700;51;STONE_IRON;1001;10000;60
8701;51;STONE_IRON;1001;20000;31
8702;51;STONE_IRON;1001;20000;45
8703;51;STONE_IRON;1001;20000;60
8704;51;STONE_IRON;2500;1;31
8705;51;STONE_IRON;2500;1;45
8706;51;STONE_IRON;2500;1;60
8707;51;STONE_IRON;2500;10000;31
8708;51;STONE_IRON;2500;10000;45
8709;51;STONE_IRON;2500;10000;60
8710;51;STONE_IRON;2500;20000;31
8711;51;STONE_IRON;2500;20000;45
8712;51;STONE_IRON;2500;20000;60
8713;51;STONE_IRON;4000;1;31
8714;51;STONE_IRON;4000;1;45
8715;51;STONE_IRON;4000;1;60
8716;51;STONE_IRON;4000;10000;31
8717;51;STONE_IRON;4000;10000;45
8718;51;STONE_IRON;4000;10000;60
8719;51;STONE_IRON;4000;20000;31
8720;51;STONE_IRON;4000;20000;45
8721;51;STONE_IRON;4000;20000;60
8722;51;STONE_IRON;1001;1;61
8723;51;STONE_IRON;1001;1;75
8724;51;STONE_IRON;1001;1;90
8725;51;STONE_IRON;1001;10000;61
8726;51;STONE_IRON;1001;10000;75
8727;51;STONE_IRON;1001;10000;90
8728;51;STONE_IRON;1001;20000;61
8729;51;STONE_IRON;1001;20000;75
8730;51;STONE_IRON;1001;20000;90
8731;51;STONE_IRON;2500;1;61
8732;51;STONE_IRON;2500;1;75
8733;51;STONE_IRON;2500;1;90
8734;51;STONE_IRON;2500;10000;61
8735;51;STONE_IRON;2500;10000;75
8736;51;STONE_IRON;2500;10000;90
8737;51;STONE_IRON;2500;20000;61
8738;51;STONE_IRON;2500;20000;75
8739;51;STONE_IRON;2500;20000;90
8740;51;STONE_IRON;4000;1;61
8741;51;STONE_IRON;4000;1;75
8742;51;STONE_IRON;4000;1;90
8743;51;STONE_IRON;4000;10000;61
8744;51;STONE_IRON;4000;10000;75
8745;51;STONE_IRON;4000;10000;90
8746;51;STONE_IRON;4000;20000;61
8747;51;STONE_IRON;4000;20000;75
8748;51;STONE_IRON;4000;20000;90
8749;51;STONE_IRON;1001;20001;1
8750;51;STONE_IRON;1001;20001;15
8751;51;STONE_IRON;1001;20001;30
8752;51;STONE_IRON;1001;30000;1
8753;51;STONE_IRON;1001;30000;15
8754;51;STONE_IRON;1001;30000;30
8755;51;STONE_IRON;1001;40000;1
8756;51;STONE_IRON;1001;40000;15
8757;51;STONE_IRON;1001;40000;30
8758;51;STONE_IRON;2500;20001;1
8759;51;STONE_IRON;2500;20001;15
8760;51;STONE_IRON;2500;20001;30
8761;51;STONE_IRON;2500;30000;1
8762;51;STONE_IRON;2500;30000;15
8763;51;STONE_IRON;2500;30000;30
8764;51;STONE_IRON;2500;40000;1
8765;51;STONE_IRON;2500;40000;15
8766;51;STONE_IRON;2500;40000;30
8767;51;STONE_IRON;4000;20001;1
8768;51;STONE_IRON;4000;20001;15
8769;51;STONE_IRON;4000;20001;30
8770;51;STONE_IRON;4000;30000;1
8771;51;STONE_IRON;4000;30000;15
8772;51;STONE_IRON;4000;30000;30
8773;51;STONE_IRON;4000;40000;1
8774;51;STONE_IRON;4000;40000;15
8775;51;STONE_IRON;4000;40000;30
8776;51;STONE_IRON;1001;20001;31
8777;51;STONE_IRON;1001;20001;45
8778;51;STONE_IRON;1001;20001;60
8779;51;STONE_IRON;1001;30000;31
8780;51;STONE_IRON;1001;30000;45
8781;51;STONE_IRON;1001;30000;60
8782;51;STONE_IRON;1001;40000;31
8783;51;STONE_IRON;1001;40000;45
8784;51;STONE_IRON;1001;40000;60
8785;51;STONE_IRON;2500;20001;31
8786;51;STONE_IRON;2500;20001;45
8787;51;STONE_IRON;2500;20001;60
8788;51;STONE_IRON;2500;30000;31
8789;51;STONE_IRON;2500;30000;45
8790;51;STONE_IRON;2500;30000;60
8791;51;STONE_IRON;2500;40000;31
8792;51;STONE_IRON;2500;40000;45
8793;51;STONE_IRON;2500;40000;60
8794;51;STONE_IRON;4000;20001;31
8795;51;STONE_IRON;4000;20001;45
8796;51;STONE_IRON;4000;20001;60
8797;51;STONE_IRON;4000;30000;31
8798;51;STONE_IRON;4000;30000;45
8799;51;STONE_IRON;4000;30000;60
8800;51;STONE_IRON;4000;40000;31
8801;51;STONE_IRON;4000;40000;45
8802;51;STONE_IRON;4000;40000;60
8803;51;STONE_IRON;1001;20001;61
8804;51;STONE_IRON;1001;20001;75
8805;51;STONE_IRON;1001;20001;90
8806;51;STONE_IRON;1001;30000;61
8807;51;STONE_IRON;1001;30000;75
8808;51;STONE_IRON;1001;30000;90
8809;51;STONE_IRON;1001;40000;61
8810;51;STONE_IRON;1001;40000;75
8811;51;STONE_IRON;1001;40000;90
8812;51;STONE_IRON;2500;20001;61
8813;51;STONE_IRON;2500;20001;75
8814;51;STONE_IRON;2500;20001;90
8815;51;STONE_IRON;2500;30000;61
8816;51;STONE_IRON;2500;30000;75
8817;51;STONE_IRON;2500;30000;90
8818;51;STONE_IRON;2500;40000;61
8819;51;STONE_IRON;2500;40000;75
8820;51;STONE_IRON;2500;40000;90
8821;51;STONE_IRON;4000;20001;61
8822;51;STONE_IRON;4000;20001;75
8823;51;STONE_IRON;4000;20001;90
8824;51;STONE_IRON;4000;30000;61
8825;51;STONE_IRON;4000;30000;75
8826;51;STONE_IRON;4000;30000;90
8827;51;STONE_IRON;4000;40000;61
8828;51;STONE_IRON;4000;40000;75
8829;51;STONE_IRON;4000;40000;90
8830;51;STONE_IRON;1001;40001;1
8831;51;STONE_IRON;1001;40001;15
8832;51;STONE_IRON;1001;40001;30
8833;51;STONE_IRON;1001;50000;1
8834;51;STONE_IRON;1001;50000;15
8835;51;STONE_IRON;1001;50000;30
8836;51;STONE_IRON;1001;60000;1
8837;51;STONE_IRON;1001;60000;15
8838;51;STONE_IRON;1001;60000;30
8839;51;STONE_IRON;2500;40001;1
8840;51;STONE_IRON;2500;40001;15
8841;51;STONE_IRON;2500;40001;30
8842;51;STONE_IRON;2500;50000;1
8843;51;STONE_IRON;2500;50000;15
8844;51;STONE_IRON;2500;50000;30
8845;51;STONE_IRON;2500;60000;1
8846;51;STONE_IRON;2500;60000;15
8847;51;STONE_IRON;2500;60000;30
8848;51;STONE_IRON;4000;40001;1
8849;51;STONE_IRON;4000;40001;15
8850;51;STONE_IRON;4000;40001;30
8851;51;STONE_IRON;4000;50000;1
8852;51;STONE_IRON;4000;50000;15
8853;51;STONE_IRON;4000;50000;30
8854;51;STONE_IRON;4000;60000;1
8855;51;STONE_IRON;4000;60000;15
8856;51;STONE_IRON;4000;60000;30
8857;51;STONE_IRON;1001;40001;31
8858;51;STONE_IRON;1001;40001;45
8859;51;STONE_IRON;1001;40001;60
8860;51;STONE_IRON;1001;50000;31
8861;51;STONE_IRON;1001;50000;45
8862;51;STONE_IRON;1001;50000;60
8863;51;STONE_IRON;1001;60000;31
8864;51;STONE_IRON;1001;60000;45
8865;51;STONE_IRON;1001;60000;60
8866;51;STONE_IRON;2500;40001;31
8867;51;STONE_IRON;2500;40001;45
8868;51;STONE_IRON;2500;40001;60
8869;51;STONE_IRON;2500;50000;31
8870;51;STONE_IRON;2500;50000;45
8871;51;STONE_IRON;2500;50000;60
8872;51;STONE_IRON;2500;60000;31
8873;51;STONE_IRON;2500;60000;45
8874;51;STONE_IRON;2500;60000;60
8875;51;STONE_IRON;4000;40001;31
8876;51;STONE_IRON;4000;40001;45
8877;51;STONE_IRON;4000;40001;60
8878;51;STONE_IRON;4000;50000;31
8879;51;STONE_IRON;4000;50000;45
8880;51;STONE_IRON;4000;50000;60
8881;51;STONE_IRON;4000;60000;31
8882;51;STONE_IRON;4000;60000;45
8883;51;STONE_IRON;4000;60000;60
8884;51;STONE_IRON;1001;40001;61
8885;51;STONE_IRON;1001;40001;75
8886;51;STONE_IRON;1001;40001;90
8887;51;STONE_IRON;1001;50000;61
8888;51;STONE_IRON;1001;50000;75
8889;51;STONE_IRON;1001;50000;90
8890;51;STONE_IRON;1001;60000;61
8891;51;STONE_IRON;1001;60000;75
8892;51;STONE_IRON;1001;60000;90
8893;51;STONE_IRON;2500;40001;61
8894;51;STONE_IRON;2500;40001;75
8895;51;STONE_IRON;2500;40001;90
8896;51;STONE_IRON;2500;50000;61
8897;51;STONE_IRON;2500;50000;75
8898;51;STONE_IRON;2500;50000;90
8899;51;STONE_IRON;2500;60000;61
8900;51;STONE_IRON;2500;60000;75
8901;51;STONE_IRON;2500;60000;90
8902;51;STONE_IRON;4000;40001;61
8903;51;STONE_IRON;4000;40001;75
8904;51;STONE_IRON;4000;40001;90
8905;51;STONE_IRON;4000;50000;61
8906;51;STONE_IRON;4000;50000;75
8907;51;STONE_IRON;4000;50000;90
8908;51;STONE_IRON;4000;60000;61
8909;51;STONE_IRON;4000;60000;75
8910;51;STONE_IRON;4000;60000;90
8911;51;STONE_IRON;100000000;20001;1
8912;51;STONE_IRON;100000000;20001;15
8913;51;STONE_IRON;100000000;20001;30
8914;51;STONE_IRON;100000000;30000;1
8915;51;STONE_IRON;100000000;30000;15
8916;51;STONE_IRON;100000000;30000;30
8917;51;STONE_IRON;100000000;40000;1
8918;51;STONE_IRON;100000000;40000;15
8919;51;STONE_IRON;100000000;40000;30
8920;51;STONE_IRON;200000000;20001;1
8921;51;STONE_IRON;200000000;20001;15
8922;51;STONE_IRON;200000000;20001;30
8923;51;STONE_IRON;200000000;30000;1
8924;51;STONE_IRON;200000000;30000;15
8925;51;STONE_IRON;200000000;30000;30
8926;51;STONE_IRON;200000000;40000;1
8927;51;STONE_IRON;200000000;40000;15
8928;51;STONE_IRON;200000000;40000;30
8929;51;STONE_IRON;300000000;20001;1
8930;51;STONE_IRON;300000000;20001;15
8931;51;STONE_IRON;300000000;20001;30
8932;51;STONE_IRON;300000000;30000;1
8933;51;STONE_IRON;300000000;30000;15
8934;51;STONE_IRON;300000000;30000;30
8935;51;STONE_IRON;300000000;40000;1
8936;51;STONE_IRON;300000000;40000;15
8937;51;STONE_IRON;300000000;40000;30
8938;51;STONE_IRON;100000000;20001;31
8939;51;STONE_IRON;100000000;20001;45
8940;51;STONE_IRON;100000000;20001;60
8941;51;STONE_IRON;100000000;30000;31
8942;51;STONE_IRON;100000000;30000;45
8943;51;STONE_IRON;100000000;30000;60
8944;51;STONE_IRON;100000000;40000;31
8945;51;STONE_IRON;100000000;40000;45
8946;51;STONE_IRON;100000000;40000;60
8947;51;STONE_IRON;200000000;20001;31
8948;51;STONE_IRON;200000000;20001;45
8949;51;STONE_IRON;200000000;20001;60
8950;51;STONE_IRON;200000000;30000;31
8951;51;STONE_IRON;200000000;30000;45
8952;51;STONE_IRON;200000000;30000;60
8953;51;STONE_IRON;200000000;40000;31
8954;51;STONE_IRON;200000000;40000;45
8955;51;STONE_IRON;200000000;40000;60
8956;51;STONE_IRON;300000000;20001;31
8957;51;STONE_IRON;300000000;20001;45
8958;51;STONE_IRON;300000000;20001;60
8959;51;STONE_IRON;300000000;30000;31
8960;51;STONE_IRON;300000000;30000;45
8961;51;STONE_IRON;300000000;30000;60
8962;51;STONE_IRON;300000000;40000;31
8963;51;STONE_IRON;300000000;40000;45
8964;51;STONE_IRON;300000000;40000;60
8965;51;STONE_IRON;100000000;20001;61
8966;51;STONE_IRON;100000000;20001;75
8967;51;STONE_IRON;100000000;20001;90
8968;51;STONE_IRON;100000000;30000;61
8969;51;STONE_IRON;100000000;30000;75
8970;51;STONE_IRON;100000000;30000;90
8971;51;STONE_IRON;100000000;40000;61
8972;51;STONE_IRON;100000000;40000;75
8973;51;STONE_IRON;100000000;40000;90
8974;51;STONE_IRON;200000000;20001;61
8975;51;STONE_IRON;200000000;20001;75
8976;51;STONE_IRON;200000000;20001;90
8977;51;STONE_IRON;200000000;30000;61
8978;51;STONE_IRON;200000000;30000;75
8979;51;STONE_IRON;200000000;30000;90
8980;51;STONE_IRON;200000000;40000;61
8981;51;STONE_IRON;200000000;40000;75
8982;51;STONE_IRON;200000000;40000;90
8983;51;STONE_IRON;300000000;20001;61
8984;51;STONE_IRON;300000000;20001;75
8985;51;STONE_IRON;300000000;20001;90
8986;51;STONE_IRON;300000000;30000;61
8987;51;STONE_IRON;300000000;30000;75
8988;51;STONE_IRON;300000000;30000;90
8989;51;STONE_IRON;300000000;40000;61
8990;51;STONE_IRON;300000000;40000;75
8991;51;STONE_IRON;300000000;40000;90
8992;51;STONE_IRON;100000000;40001;1
8993;51;STONE_IRON;100000000;40001;15
8994;51;STONE_IRON;100000000;40001;30
8995;51;STONE_IRON;100000000;50000;1
8996;51;STONE_IRON;100000000;50000;15
8997;51;STONE_IRON;100000000;50000;30
8998;51;STONE_IRON;100000000;60000;1
8999;51;STONE_IRON;100000000;60000;15
9000;51;STONE_IRON;100000000;60000;30
9001;51;STONE_IRON;200000000;40001;1
9002;51;STONE_IRON;200000000;40001;15
9003;51;STONE_IRON;200000000;40001;30
9004;51;STONE_IRON;200000000;50000;1
9005;51;STONE_IRON;200000000;50000;15
9006;51;STONE_IRON;200000000;50000;30
9007;51;STONE_IRON;200000000;60000;1
9008;51;STONE_IRON;200000000;60000;15
9009;51;STONE_IRON;200000000;60000;30
9010;51;STONE_IRON;300000000;40001;1
9011;51;STONE_IRON;300000000;40001;15
9012;51;STONE_IRON;300000000;40001;30
9013;51;STONE_IRON;300000000;50000;1
9014;51;STONE_IRON;300000000;50000;15
9015;51;STONE_IRON;300000000;50000;30
9016;51;STONE_IRON;300000000;60000;1
9017;51;STONE_IRON;300000000;60000;15
9018;51;STONE_IRON;300000000;60000;30
9019;51;STONE_IRON;100000000;40001;31
9020;51;STONE_IRON;100000000;40001;45
9021;51;STONE_IRON;100000000;40001;60
9022;51;STONE_IRON;100000000;50000;31
9023;51;STONE_IRON;100000000;50000;45
9024;51;STONE_IRON;100000000;50000;60
9025;51;STONE_IRON;100000000;60000;31
9026;51;STONE_IRON;100000000;60000;45
9027;51;STONE_IRON;100000000;60000;60
9028;51;STONE_IRON;200000000;40001;31
9029;51;STONE_IRON;200000000;40001;45
9030;51;STONE_IRON;200000000;40001;60
9031;51;STONE_IRON;200000000;50000;31
9032;51;STONE_IRON;200000000;50000;45
9033;51;STONE_IRON;200000000;50000;60
9034;51;STONE_IRON;200000000;60000;31
9035;51;STONE_IRON;200000000;60000;45
9036;51;STONE_IRON;200000000;60000;60
9037;51;STONE_IRON;300000000;40001;31
9038;51;STONE_IRON;300000000;40001;45
9039;51;STONE_IRON;300000000;40001;60
9040;51;STONE_IRON;300000000;50000;31
9041;51;STONE_IRON;300000000;50000;45
9042;51;STONE_IRON;300000000;50000;60
9043;51;STONE_IRON;300000000;60000;31
9044;51;STONE_IRON;300000000;60000;45
9045;51;STONE_IRON;300000000;60000;60
9046;51;STONE_IRON;100000000;40001;61
9047;51;STONE_IRON;100000000;40001;75
9048;51;STONE_IRON;100000000;40001;90
9049;51;STONE_IRON;100000000;50000;61
9050;51;STONE_IRON;100000000;50000;75
9051;51;STONE_IRON;100000000;50000;90
9052;51;STONE_IRON;100000000;60000;61
9053;51;STONE_IRON;100000000;60000;75
9054;51;STONE_IRON;100000000;60000;90
9055;51;STONE_IRON;200000000;40001;61
9056;51;STONE_IRON;200000000;40001;75
9057;51;STONE_IRON;200000000;40001;90
9058;51;STONE_IRON;200000000;50000;61
9059;51;STONE_IRON;200000000;50000;75
9060;51;STONE_IRON;200000000;50000;90
9061;51;STONE_IRON;200000000;60000;61
9062;51;STONE_IRON;200000000;60000;75
9063;51;STONE_IRON;200000000;60000;90
9064;51;STONE_IRON;300000000;40001;61
9065;51;STONE_IRON;300000000;40001;75
9066;51;STONE_IRON;300000000;40001;90
9067;51;STONE_IRON;300000000;50000;61
9068;51;STONE_IRON;300000000;50000;75
9069;51;STONE_IRON;300000000;50000;90
9070;51;STONE_IRON;300000000;60000;61
9071;51;STONE_IRON;300000000;60000;75
9072;51;STONE_IRON;300000000;60000;90
9073;51;IRON;20;1;1
9074;51;IRON;20;1;15
9075;51;IRON;20;1;30
9076;51;IRON;20;10000;1
9077;51;IRON;20;10000;15
9078;51;IRON;20;10000;30
9079;51;IRON;20;20000;1
9080;51;IRON;20;20000;15
9081;51;IRON;20;20000;30
9082;51;IRON;510;1;1
9083;51;IRON;510;1;15
9084;51;IRON;510;1;30
9085;51;IRON;510;10000;1
9086;51;IRON;510;10000;15
9087;51;IRON;510;10000;30
9088;51;IRON;510;20000;1
9089;51;IRON;510;20000;15
9090;51;IRON;510;20000;30
9091;51;IRON;1000;1;1
9092;51;IRON;1000;1;15
9093;51;IRON;1000;1;30
9094;51;IRON;1000;10000;1
9095;51;IRON;1000;10000;15
9096;51;IRON;1000;10000;30
9097;51;IRON;1000;20000;1
9098;51;IRON;1000;20000;15
9099;51;IRON;1000;20000;30
9100;51;IRON;20;1;31
9101;51;IRON;20;1;45
9102;51;IRON;20;1;60
9103;51;IRON;20;10000;31
9104;51;IRON;20;10000;45
9105;51;IRON;20;10000;60
9106;51;IRON;20;20000;31
9107;51;IRON;20;20000;45
9108;51;IRON;20;20000;60
9109;51;IRON;510;1;31
9110;51;IRON;510;1;45
9111;51;IRON;510;1;60
9112;51;IRON;510;10000;31
9113;51;IRON;510;10000;45
9114;51;IRON;510;10000;60
9115;51;IRON;510;20000;31
9116;51;IRON;510;20000;45
9117;51;IRON;510;20000;60
9118;51;IRON;1000;1;31
9119;51;IRON;1000;1;45
9120;51;IRON;1000;1;60
9121;51;IRON;1000;10000;31
9122;51;IRON;1000;10000;45
9123;51;IRON;1000;10000;60
9124;51;IRON;1000;20000;31
9125;51;IRON;1000;20000;45
9126;51;IRON;1000;20000;60
9127;51;IRON;20;1;61
9128;51;IRON;20;1;75
9129;51;IRON;20;1;90
9130;51;IRON;20;10000;61
9131;51;IRON;20;10000;75
9132;51;IRON;20;10000;90
9133;51;IRON;20;20000;61
9134;51;IRON;20;20000;75
9135;51;IRON;20;20000;90
9136;51;IRON;510;1;61
9137;51;IRON;510;1;75
9138;51;IRON;510;1;90
9139;51;IRON;510;10000;61
9140;51;IRON;510;10000;75
9141;51;IRON;510;10000;90
9142;51;IRON;510;20000;61
9143;51;IRON;510;20000;75
9144;51;IRON;510;20000;90
9145;51;IRON;1000;1;61
9146;51;IRON;1000;1;75
9147;51;IRON;1000;1;90
9148;51;IRON;1000;10000;61
9149;51;IRON;1000;10000;75
9150;51;IRON;1000;10000;90
9151;51;IRON;1000;20000;61
9152;51;IRON;1000;20000;75
9153;51;IRON;1000;20000;90
9154;51;IRON;20;20001;1
9155;51;IRON;20;20001;15
9156;51;IRON;20;20001;30
9157;51;IRON;20;30000;1
9158;51;IRON;20;30000;15
9159;51;IRON;20;30000;30
9160;51;IRON;20;40000;1
9161;51;IRON;20;40000;15
9162;51;IRON;20;40000;30
9163;51;IRON;510;20001;1
9164;51;IRON;510;20001;15
9165;51;IRON;510;20001;30
9166;51;IRON;510;30000;1
9167;51;IRON;510;30000;15
9168;51;IRON;510;30000;30
9169;51;IRON;510;40000;1
9170;51;IRON;510;40000;15
9171;51;IRON;510;40000;30
9172;51;IRON;1000;20001;1
9173;51;IRON;1000;20001;15
9174;51;IRON;1000;20001;30
9175;51;IRON;1000;30000;1
9176;51;IRON;1000;30000;15
9177;51;IRON;1000;30000;30
9178;51;IRON;1000;40000;1
9179;51;IRON;1000;40000;15
9180;51;IRON;1000;40000;30
9181;51;IRON;20;20001;31
9182;51;IRON;20;20001;45
9183;51;IRON;20;20001;60
9184;51;IRON;20;30000;31
9185;51;IRON;20;30000;45
9186;51;IRON;20;30000;60
9187;51;IRON;20;40000;31
9188;51;IRON;20;40000;45
9189;51;IRON;20;40000;60
9190;51;IRON;510;20001;31
